point_id,latitude,longitude,elevation_m
P03435,26.787111,94.69705,918.76
P03436,23.294898,92.863389,709.83
P03437,26.329469,93.96644,863.37
P03438,26.707999,93.317064,805.58
P03439,24.776961,91.303569,665.19
P03440,23.529807,94.524941,531.5
P03441,28.498937,93.092724,906.61
P03442,28.476526,96.377965,1423.72
P03443,27.283684,89.673289,926.53
P03444,25.187601,92.26041,474.17
P03445,25.353824,90.837262,300.0
P03446,24.664739,91.664134,454.98
P03447,23.631581,92.676342,1181.15
P03448,25.087883,91.536777,1036.88
P03449,25.949181,93.76731,513.3
P03450,28.197976,95.558865,1288.35
P03451,24.935349,95.571394,482.14
P03452,26.635544,97.475091,1031.7
P03453,24.939615,92.641446,300.0
P03454,23.196647,92.259737,432.3
P03455,24.653505,94.567164,639.53
P03456,26.345927,94.534546,1053.57
P03457,28.662303,92.406085,1380.7
P03458,25.980163,92.848839,384.88
P03459,22.528282,94.701098,300.0
P03460,27.198168,96.925648,1371.71
P03461,29.267278,94.144942,1580.38
P03462,27.738562,92.54493,1357.53
P03463,23.251806,94.298299,300.0
P03464,24.41778,93.054894,878.89
P03465,27.335079,95.765561,962.9
P03466,25.052534,94.433371,300.0
P03467,22.833306,93.797905,537.41
P03468,26.378694,94.346187,954.01
P03469,23.080402,94.174549,676.09
P03470,24.440694,93.713927,507.59
P03471,25.119981,93.898583,300.0
P03472,24.716733,94.928018,1100.74
P03473,23.833354,92.334997,507.64
P03474,25.761776,93.284818,796.15
P03475,28.782454,94.38661,1391.95
P03476,29.42991,93.080757,1262.38
P03477,25.688084,92.305578,333.71
P03478,25.146135,94.183001,918.84
P03479,23.819111,94.783666,728.33
P03480,25.851023,92.374729,337.21
P03481,25.060763,92.102319,417.94
P03482,25.60743,94.429948,540.88
P03483,23.439747,93.635312,300.0
P03484,24.931029,94.637262,1099.72
P03485,23.032385,92.89587,300.0
P03486,26.03889,93.373395,1085.22
P03487,26.120257,94.310607,904.13
P03488,26.024802,92.938434,311.65
P03489,22.779506,93.839734,864.9
P03490,26.851438,93.64484,1303.31
P03491,28.983152,94.956557,991.63
P03492,25.454112,95.477094,765.52
P03493,26.139608,94.171403,867.75
P03494,26.34682,94.72403,995.27
P03495,24.722263,95.0788,300.0
P03496,24.200589,94.444651,993.51
P03497,25.403779,95.993386,700.57
P03498,27.267651,92.635817,724.65
P03499,25.489287,93.589112,392.66
P03500,25.342145,92.02158,643.56
P03501,25.493129,90.694022,416.77
P03502,23.238385,94.459784,300.0
P03503,27.364461,94.10808,1159.24
P03504,26.197427,92.048526,765.12
P03505,29.5,90.183806,1321.34
P03506,26.922028,94.323398,633.59
P03507,28.736822,94.330775,1025.57
P03508,27.670959,94.123256,1415.81
P03509,26.76634,95.426872,844.43
P03510,26.426351,93.436554,1056.13
P03511,25.7322,91.544538,300.0
P03512,27.42121,94.592088,1037.75
P03513,25.698691,93.061218,1053.39
P03514,26.68222,91.727427,792.03
P03515,27.37155,96.126383,1632.79
P03516,25.529086,90.518547,333.86
P03517,23.085121,92.329303,300.0
P03518,25.123505,92.101162,422.99
P03519,23.770775,92.698789,312.03
P03520,26.496654,93.431173,735.59
P03521,25.636432,93.317969,947.57
P03522,28.501326,93.402897,1087.75
P03523,22.659756,92.645295,685.18
P03524,26.465829,92.888822,629.73
P03525,27.803552,95.280362,783.22
P03526,26.997769,92.953756,1131.49
P03527,27.710347,91.418353,1312.62
P03528,27.333604,94.579896,1302.94
P03529,26.14946,89.253657,300.0
P03530,26.997492,95.631657,1454.75
P03531,23.430702,94.431974,840.52
P03532,25.153083,94.581488,741.05
P03533,25.003975,95.67748,300.0
P03534,27.217188,96.565115,1493.06
P03535,25.588846,92.303325,300.0
P03536,24.289717,93.127834,849.46
P03537,26.189571,91.420583,856.56
P03538,28.409172,94.75531,1244.65
P03539,27.848647,93.319501,1520.46
P03540,26.574938,91.290425,715.32
P03541,26.918586,93.521062,911.69
P03542,24.928799,95.578026,1224.32
P03543,23.644281,93.433616,321.5
P03544,26.170318,95.463494,657.96
P03545,26.021443,95.741129,419.46
P03546,23.45717,93.765845,504.39
P03547,26.459958,91.082719,1107.89
P03548,26.211236,91.674406,300.0
P03549,26.237605,92.68046,1156.91
P03550,26.315869,92.549939,856.39
P03551,27.862289,94.755219,770.12
P03552,22.9716,93.059483,536.02
P03553,26.348786,91.79807,756.99
P03554,25.96232,95.676959,656.86
P03555,26.235781,94.527452,1266.08
P03556,26.620544,91.60344,519.6
P03557,23.036486,92.740815,406.46
P03558,27.498144,91.890449,1437.57
P03559,24.826585,93.551035,502.11
P03560,24.700811,93.512894,991.25
P03561,26.710622,94.64531,736.62
P03562,23.746219,93.849185,1052.38
P03563,24.593681,95.260373,1151.24
P03564,24.365268,94.124387,455.04
P03565,24.83204,94.35565,537.41
P03566,27.843679,94.942186,1152.84
P03567,28.076819,90.577798,917.92
P03568,27.327296,94.982579,1496.53
P03569,26.04543,88.714386,1198.19
P03570,25.895659,89.014205,723.92
P03571,27.492022,90.888052,806.31
P03572,27.679034,89.485297,914.75
P03573,22.582605,94.366585,683.45
P03574,23.311791,92.937851,465.54
P03575,26.048202,93.104896,1353.8
P03576,25.579968,90.884264,920.64
P03577,25.691648,95.476539,622.34
P03578,23.662711,94.035964,522.7
P03579,25.822951,91.271013,864.35
P03580,24.323948,94.567659,898.69
P03581,26.051071,94.066823,823.07
P03582,27.578251,92.2651,740.24
P03583,25.98061,93.018866,589.73
P03584,25.407278,93.657637,559.71
P03585,24.36848,94.498681,989.65
P03586,27.492722,95.153694,1135.63
P03587,25.175693,92.021327,300.0
P03588,25.193771,90.271961,596.83
P03589,28.04723,91.739339,1284.13
P03590,24.042544,93.428756,716.53
P03591,24.641303,94.385603,1100.91
P03592,24.801466,97.018099,668.14
P03593,26.010027,90.45398,819.18
P03594,25.901542,93.604793,746.87
P03595,24.186021,93.17517,1017.56
P03596,22.976905,93.288124,609.93
P03597,24.922074,94.946517,677.3
P03598,24.149808,92.82613,592.05
P03599,28.150332,91.829688,1206.61
P03600,24.167118,92.797317,312.0
P03601,27.01552,94.511401,1089.62
P03602,25.878057,91.993449,380.64
P03603,25.993311,93.218621,578.72
P03604,24.028803,93.27168,582.65
P03605,26.526614,96.55657,587.05
P03606,25.138787,95.189026,661.6
P03607,25.551363,95.045116,1077.03
P03608,29.050599,94.645841,1210.07
P03609,26.158554,91.825281,300.0
P03610,27.403275,92.600187,1498.34
P03611,27.300697,93.502646,1311.96
P03612,24.620098,93.785127,1043.74
P03613,25.138399,93.279197,626.57
P03614,25.547622,95.17073,762.11
P03615,25.272618,90.463546,400.23
P03616,25.969955,96.282422,647.38
P03617,22.547546,93.866183,720.27
P03618,25.205082,94.751682,1019.62
P03619,24.803331,93.579714,819.21
P03620,25.677611,91.432975,373.74
P03621,26.877541,92.052198,961.71
P03622,27.788606,93.906805,1062.97
P03623,28.124594,94.093718,657.37
P03624,26.684783,94.700548,906.1
P03625,25.268051,93.683597,1034.71
P03626,24.423223,93.296051,570.92
P03627,25.309575,93.800493,378.93
P03628,23.684078,92.178824,789.48
P03629,26.362156,91.671271,1002.64
P03630,26.208878,95.232423,1043.75
P03631,26.36517,94.468015,1288.18
P03632,24.22854,94.330759,775.62
P03633,25.669366,90.820859,496.34
P03634,22.634981,92.932882,492.29
P03635,24.007596,92.470483,466.9
P03636,22.824275,93.403955,806.26
P03637,25.677928,94.671829,1182.85
P03638,22.832487,94.230365,338.69
P03639,27.303668,92.724608,1245.58
P03640,27.912465,93.910964,969.47
P03641,24.450188,93.806792,364.68
P03642,25.631454,94.667242,697.91
P03643,26.233007,95.61578,677.13
P03644,26.347785,92.697749,731.43
P03645,25.011144,93.599283,764.96
P03646,26.505118,94.001431,432.8
P03647,24.926034,93.751443,690.41
P03648,26.854737,96.706236,1239.49
P03649,25.765278,93.168898,531.53
P03650,25.621261,94.134584,836.14
P03651,26.23607,94.859016,720.85
P03652,26.758708,96.500279,860.72
P03653,26.776599,96.683551,470.24
P03654,24.335369,93.072414,401.53
P03655,26.108178,94.724696,682.03
P03656,26.202346,93.053029,913.37
P03657,24.118806,94.278593,725.44
P03658,25.120901,90.74485,798.14
P03659,28.012114,93.544074,754.04
P03660,28.442366,94.463555,1039.12
P03661,25.895522,94.847116,452.68
P03662,23.405826,92.583681,531.1
P03663,26.531792,95.264368,502.15
P03664,24.058689,93.442644,535.78
P03665,27.700577,94.401978,875.01
P03666,24.708128,93.544043,805.38
P03667,28.406115,93.979817,1108.02
P03668,25.880097,93.841574,831.86
P03669,26.082784,96.173272,1482.79
P03670,26.019361,94.069657,898.74
P03671,25.244236,94.30839,760.15
P03672,25.367469,93.479177,1155.87
P03673,26.46871,96.009022,836.88
P03674,24.544926,92.617373,880.98
P03675,23.735548,93.618392,641.53
P03676,24.725277,93.154602,1375.63
P03677,26.374123,93.698789,582.68
P03678,26.660232,93.76748,729.67
P03679,27.402119,93.135794,1189.19
P03680,27.59323,91.65481,834.0
P03681,26.379156,91.565579,700.03
P03682,25.457058,90.252832,780.87
P03683,25.565481,91.411589,315.79
P03684,24.324107,92.114219,499.08
P03685,26.780702,94.084365,867.82
P03686,25.162149,93.98318,639.79
P03687,27.714834,94.533386,1136.35
P03688,25.459635,94.991346,673.27
P03689,25.369489,91.912075,622.78
P03690,24.809748,93.682233,1023.71
P03691,25.071835,92.781233,482.47
P03692,25.815525,90.992493,473.69
P03693,28.092946,92.804924,1251.33
P03694,27.455588,95.24843,1585.02
P03695,26.507123,93.208457,598.98
P03696,25.537916,91.426464,456.93
P03697,24.905065,92.575825,793.13
P03698,25.396048,94.68272,472.99
P03699,26.248524,91.365695,506.72
P03700,27.353604,88.0,1298.31
P03701,27.727867,95.822727,1636.09
P03702,23.522405,93.556418,690.72
P03703,26.53194,92.474225,655.93
P03704,24.454123,93.338649,544.94
P03705,23.440778,92.16504,755.67
P03706,26.801554,92.822213,866.31
P03707,23.689558,92.341967,395.37
P03708,24.644278,92.972708,1094.01
P03709,28.649304,91.9572,1197.18
P03710,28.742806,93.349423,1418.42
P03711,26.503172,92.606443,840.86
P03712,27.083709,92.249051,991.68
P03713,26.450438,93.097283,541.73
P03714,24.951755,92.848299,1133.38
P03715,27.959013,91.57253,1393.6
P03716,24.099978,93.058588,707.82
P03717,25.297521,93.071658,592.11
P03718,23.572864,93.88614,300.0
P03719,22.86898,91.986676,478.26
P03720,26.286777,94.626103,663.81
P03721,24.996381,94.048115,675.54
P03722,26.107575,94.878301,630.93
P03723,24.748439,94.441186,627.6
P03724,25.653341,93.388554,464.57
P03725,27.621217,94.134323,1928.98
P03726,26.235429,93.631295,534.19
P03727,27.506745,95.355403,1326.83
P03728,24.394606,92.008917,549.62
P03729,24.630919,94.167217,1084.02
P03730,27.297881,92.688611,1097.38
P03731,26.623796,90.91484,342.84
P03732,24.755752,93.635469,346.99
P03733,27.258765,94.653534,1176.48
P03734,25.175502,91.964332,405.49
P03735,27.31998,94.252792,1129.02
P03736,26.822982,92.485956,1361.97
P03737,26.431224,93.164846,917.74
P03738,26.25454,94.997087,798.57
P03739,28.393455,90.366633,1718.37
P03740,26.062483,92.0366,558.02
P03741,25.343461,93.53384,441.98
P03742,22.382852,93.180208,791.13
P03743,26.639462,93.4145,655.8
P03744,25.33764,93.205688,588.66
P03745,26.386161,93.992694,311.92
P03746,25.770412,93.570106,885.64
P03747,27.188389,96.669837,1189.35
P03748,26.767079,91.521297,365.6
P03749,28.121801,90.499198,1181.02
P03750,22.973317,93.848944,902.15
P03751,24.607137,94.326678,300.0
P03752,24.527887,93.96447,769.05
P03753,27.709577,92.803923,1413.16
P03754,28.259756,95.343487,1432.54
P03755,24.216036,93.910657,458.75
P03756,25.599873,93.107112,806.33
P03757,27.223962,92.690055,902.63
P03758,27.172008,93.881822,849.29
P03759,26.195288,92.263647,697.8
P03760,26.906884,94.402175,300.0
P03761,27.554797,91.714951,1295.3
P03762,27.810279,91.090916,1256.64
P03763,27.64977,95.064695,1560.25
P03764,26.601965,94.797261,1050.17
P03765,25.521747,93.492584,737.75
P03766,23.243289,94.517141,626.18
P03767,25.820879,91.82227,1229.43
P03768,24.438099,95.060087,932.58
P03769,25.663062,92.953053,616.63
P03770,25.374417,94.412349,717.69
P03771,25.420628,94.573107,943.84
P03772,25.399203,92.970059,724.66
P03773,28.635799,94.801925,1452.53
P03774,26.658807,93.70081,684.46
P03775,22.724517,95.136279,314.1
P03776,28.106631,97.068656,1490.73
P03777,26.179945,94.835211,1321.97
P03778,27.174308,94.349264,1317.25
P03779,26.614253,94.54613,644.05
P03780,24.169404,93.982365,760.33
P03781,25.246595,91.397217,385.52
P03782,24.135077,94.170016,768.95
P03783,25.105637,94.144854,1055.61
P03784,25.873493,94.262635,1275.39
P03785,27.824629,93.61682,915.47
P03786,26.200696,92.430614,1479.26
P03787,27.920844,93.137356,1088.78
P03788,27.092745,94.66412,1162.85
P03789,25.716232,93.762357,1091.09
P03790,26.703147,92.033253,457.39
P03791,25.643365,91.691527,736.48
P03792,26.494641,94.445923,1040.01
P03793,26.534673,94.36418,776.95
P03794,23.787663,93.438503,627.58
P03795,25.444332,94.166445,1016.58
P03796,25.303446,94.609413,769.56
P03797,25.655744,94.751007,508.3
P03798,25.268584,93.569171,1047.81
P03799,24.661577,93.898595,540.2
P03800,26.135655,90.56488,775.85
P03801,23.397728,93.992799,897.49
P03802,24.485365,94.564067,300.0
P03803,26.441436,93.769673,606.83
P03804,26.91407,91.580838,815.1
P03805,26.348063,90.406419,579.61
P03806,25.732592,93.956466,460.19
P03807,25.59295,93.037118,1147.19
P03808,29.5,89.781209,1187.01
P03809,27.174128,93.978894,1291.36
P03810,28.883087,89.64227,1417.36
P03811,25.729825,95.367205,1071.99
P03812,26.938762,95.712289,1105.58
P03813,25.308552,93.636948,1061.45
P03814,25.640692,93.200068,832.57
P03815,25.830494,93.225896,567.35
P03816,24.32655,92.4924,760.57
P03817,22.789397,92.941409,743.34
P03818,27.555132,95.716433,1536.12
P03819,27.606855,96.012336,1712.28
P03820,27.352471,94.769449,1223.04
P03821,25.726664,95.143128,732.29
P03822,28.326742,96.019549,1447.48
P03823,28.354855,92.281898,770.68
P03824,25.122003,91.807442,460.5
P03825,26.712491,91.675649,1379.63
P03826,24.976721,92.011055,811.41
P03827,25.46164,92.023938,559.31
P03828,28.590236,92.517131,1343.27
P03829,25.385805,92.589134,849.94
P03830,25.904257,93.110893,411.82
P03831,23.84903,92.869783,773.42
P03832,23.207671,94.220581,794.74
P03833,28.296644,93.58607,929.53
P03834,26.422749,92.272136,573.53
P03835,27.468392,91.405061,1168.41
P03836,25.061716,95.72385,441.94
P03837,27.092874,94.778574,1567.82
P03838,24.977963,95.418257,1063.85
P03839,25.299021,93.467237,810.57
P03840,27.2712,94.534272,1815.43
P03841,26.672691,93.458932,1093.85
P03842,22.833667,92.161929,791.14
P03843,26.078246,94.448564,300.0
P03844,25.997128,94.572185,776.29
P03845,25.770258,92.052992,853.16
P03846,23.361371,94.495289,495.95
P03847,28.889218,95.099404,1859.01
P03848,24.277603,93.129139,982.94
P03849,24.704216,95.083792,653.26
P03850,25.965643,92.095875,673.8
P03851,26.130189,92.0879,518.11
P03852,26.479469,91.069695,1539.53
P03853,25.76303,90.551602,763.93
P03854,25.688374,92.452699,665.69
P03855,25.547767,91.420075,300.0
P03856,25.419157,94.983047,794.33
P03857,26.389868,91.629042,1163.46
P03858,23.697571,92.614927,334.27
P03859,26.010789,95.057102,1162.58
P03860,24.077368,95.702019,707.55
P03861,22.342845,93.332962,499.23
P03862,26.678721,92.632013,1038.51
P03863,24.309493,94.133925,831.31
P03864,27.582328,95.47226,1602.83
P03865,25.629529,94.238967,1096.52
P03866,25.186153,93.222482,652.41
P03867,23.914972,93.1713,622.97
P03868,26.643171,89.986753,824.44
P03869,24.110998,91.805211,743.63
P03870,24.786004,94.10222,968.17
P03871,28.163799,91.021953,1045.79
P03872,25.478269,93.368246,1172.31
P03873,26.213234,93.56449,433.71
P03874,24.843477,91.556551,481.95
P03875,24.253488,93.5343,982.65
P03876,28.89712,94.110854,1821.92
P03877,27.503152,93.281631,1377.65
P03878,25.349445,93.710252,538.72
P03879,26.956461,91.335663,1374.15
P03880,22.0,94.164354,419.67
P03881,25.078698,93.521458,759.25
P03882,25.279865,95.377966,1442.0
P03883,25.645451,93.053569,545.42
P03884,22.744848,93.322275,433.79
P03885,24.179293,93.891352,822.76
P03886,25.8083,93.701736,798.38
P03887,28.446137,90.547308,1039.19
P03888,28.17768,95.022601,993.15
P03889,27.974837,95.635633,1163.88
P03890,24.526206,92.920539,705.65
P03891,29.005339,93.571115,980.16
P03892,25.147278,92.82302,600.98
P03893,26.95743,91.012087,300.0
P03894,22.576668,92.805266,916.65
P03895,27.544044,94.668765,1435.98
P03896,25.776253,90.35162,428.7
P03897,27.16969,93.131732,1067.54
P03898,25.391767,92.872002,1499.73
P03899,26.731665,88.207054,1086.04
P03900,25.883443,95.465392,1014.32
P03901,25.590033,94.657461,814.73
P03902,24.245611,93.649466,669.53
P03903,27.268394,93.015907,558.85
P03904,26.780914,92.423012,1011.37
P03905,26.753061,94.272598,1419.49
P03906,27.951359,94.390672,1594.74
P03907,26.083339,94.942847,962.09
P03908,27.367365,90.757553,853.02
P03909,25.108773,92.872947,1160.24
P03910,25.323311,92.70314,779.99
P03911,24.583604,95.35732,558.06
P03912,29.5,90.884849,1525.12
P03913,25.813883,92.452085,427.4
P03914,24.615721,94.020347,466.02
P03915,24.394516,93.123401,577.09
P03916,27.551867,91.259263,1253.3
P03917,26.001088,93.626142,606.03
P03918,26.642265,93.087945,856.25
P03919,24.858619,91.464209,300.0
P03920,25.340101,92.331956,1135.73
P03921,25.914899,94.933181,959.88
P03922,27.017303,94.345874,774.57
P03923,25.736036,94.614489,563.39
P03924,26.095009,92.313089,300.0
P03925,25.005915,92.084471,300.0
P03926,26.825641,92.904838,703.68
P03927,28.231403,90.867785,1243.96
P03928,25.811049,94.868336,926.55
P03929,25.219558,92.967437,970.75
P03930,26.206941,95.180805,920.41
P03931,26.797638,93.482877,1307.13
P03932,26.328613,94.075044,1273.8
P03933,26.640394,94.691238,1427.75
P03934,29.04573,94.273608,884.33
P03935,26.53282,93.476027,696.68
P03936,24.457352,91.569346,564.43
P03937,24.839805,94.266964,934.54
P03938,25.661792,94.284269,1081.66
P03939,25.37676,93.490629,1200.48
P03940,29.5,96.112953,1219.99
P03941,24.459509,92.708685,561.65
P03942,25.973246,93.776708,640.57
P03943,25.7046,92.482443,332.16
P03944,26.388238,91.512135,730.71
P03945,25.303285,92.234108,300.0
P03946,26.566423,94.894614,1349.65
P03947,26.350341,93.707505,1149.96
P03948,26.59099,92.200487,812.91
P03949,26.471138,93.377376,992.49
P03950,24.725741,93.404509,835.95
P03951,24.194644,93.633096,950.83
P03952,23.030916,91.965917,514.86
P03953,25.517467,94.805649,666.47
P03954,24.959485,92.554209,834.5
P03955,24.456747,91.556814,382.4
P03956,23.037881,94.030854,304.45
P03957,25.277268,93.526271,750.95
P03958,28.601521,92.567465,1559.76
P03959,25.937165,95.379705,840.73
P03960,24.587115,92.054953,1109.25
P03961,26.199746,92.832859,1049.27
P03962,25.555397,93.592364,948.67
P03963,24.375291,93.060962,300.0
P03964,25.660815,94.59295,812.54
P03965,26.940773,92.174175,966.45
P03966,26.598741,92.261845,893.65
P03967,28.490477,93.512427,1216.5
P03968,27.503127,95.151867,1050.05
P03969,26.443737,96.178755,597.74
P03970,25.721655,93.98628,829.24
P03971,24.726835,93.0408,811.32
P03972,25.894335,93.588262,689.08
P03973,28.769591,90.500052,1132.82
P03974,26.26605,92.042229,624.39
P03975,25.768201,95.801864,943.8
P03976,23.521707,93.051463,300.0
P03977,25.928906,94.086697,941.27
P03978,24.684769,93.919359,828.5
P03979,25.553846,94.63718,552.35
P03980,23.002966,92.827218,654.52
P03981,24.68606,94.142368,1327.12
P03982,28.239486,94.407085,1250.61
P03983,22.0,93.873447,924.48
P03984,25.052461,91.201843,591.79
P03985,26.464194,92.091668,688.3
P03986,27.805559,89.696545,835.18
P03987,24.013152,92.573306,741.27
P03988,26.028305,94.205779,717.39
P03989,28.044239,92.082528,1288.35
P03990,27.154657,92.133363,586.97
P03991,24.164913,94.279704,578.33
P03992,26.223492,91.915232,494.12
P03993,25.631775,93.554878,411.3
P03994,27.053187,94.108208,1333.66
P03995,25.725386,93.472885,491.15
P03996,22.684346,93.652457,709.44
P03997,24.92809,90.530956,782.95
P03998,25.960012,93.207383,480.38
P03999,25.665256,94.295966,300.0
P04000,25.666644,92.124855,525.49
